CustomerKey,GeographyKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
11300,54,M,M,80000,5,4,Partial College,Professional,0,3,1-2 Miles,North America,55,0
11301,607,M,M,80000,5,4,Partial College,Professional,1,4,5-10 Miles,North America,55,0
11302,539,S,M,90000,4,3,High School,Professional,0,3,1-2 Miles,North America,54,1
11303,614,S,F,90000,4,3,High School,Professional,0,3,1-2 Miles,North America,54,1
11304,547,M,F,100000,0,3,Partial College,Professional,1,0,5-10 Miles,North America,55,0
11305,307,M,M,110000,3,3,Partial College,Professional,0,4,2-5 Miles,North America,55,0
11306,312,M,M,110000,3,3,Partial College,Professional,0,4,2-5 Miles,North America,55,0
11307,314,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,60,1
11308,546,M,M,60000,2,0,High School,Professional,0,2,1-2 Miles,North America,61,0
11309,536,S,F,60000,2,0,High School,Professional,1,2,5-10 Miles,North America,61,0
11310,360,S,F,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,62,0
11311,626,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,62,0
11312,626,S,F,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,62,0
11313,632,S,M,70000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,62,0
11314,618,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,61,0
11315,632,S,F,70000,3,0,Graduate Degree,Management,0,2,1-2 Miles,North America,61,0
11316,51,M,M,60000,3,0,Graduate Degree,Management,1,2,5-10 Miles,North America,61,1
11317,548,S,F,40000,3,0,Partial College,Professional,0,2,5-10 Miles,North America,62,1
11318,614,S,F,40000,3,0,Partial College,Professional,0,2,1-2 Miles,North America,62,0
11319,348,M,F,70000,4,0,Graduate Degree,Management,0,2,1-2 Miles,North America,78,1
11320,325,M,F,80000,4,0,Graduate Degree,Management,1,2,5-10 Miles,North America,78,0
11321,612,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,0
11322,611,M,F,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,77,0
11323,314,S,M,120000,2,4,Graduate Degree,Management,1,3,5-10 Miles,North America,77,1
11324,325,M,M,90000,5,0,Bachelors,Management,1,2,1-2 Miles,North America,76,1
11325,637,S,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,76,1
11326,300,M,M,130000,2,3,Bachelors,Management,1,4,0-1 Miles,North America,76,1
11327,301,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,75,1
11328,55,M,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,75,1
11329,311,S,M,90000,5,0,Bachelors,Management,1,2,5-10 Miles,North America,75,1
11330,59,M,M,110000,2,4,Graduate Degree,Management,1,1,2-5 Miles,North America,75,0
11331,63,M,F,90000,4,4,Partial College,Skilled Manual,1,2,1-2 Miles,North America,47,0
11332,153,S,F,10000,1,0,Graduate Degree,Manual,1,0,0-1 Miles,Europe,52,1
11333,261,M,F,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,1
11334,269,M,F,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,54,1
11335,120,M,F,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,54,1
11336,204,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,1
11337,273,M,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,53,1
11338,154,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,1
11339,202,S,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,1
11340,192,M,F,10000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,79,1
11341,236,M,M,20000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,79,1
11342,191,M,M,30000,5,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,53,0
11343,264,M,M,10000,1,0,Bachelors,Manual,1,0,0-1 Miles,Europe,56,1
11344,262,M,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,58,1
11345,224,S,F,10000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,58,1
11346,196,S,F,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,60,1
11347,156,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,59,0
11348,151,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,59,0
11349,134,M,F,10000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,61,0
11350,265,M,F,30000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,78,0
11351,253,S,F,20000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,76,1
11352,222,M,M,10000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,75,0
11353,271,S,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,74,1
11354,119,M,F,20000,1,0,Partial College,Manual,1,0,0-1 Miles,Europe,73,0
11355,275,M,M,40000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,72,0
11356,6,S,M,10000,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,35,1
11357,21,S,M,10000,0,0,Partial College,Manual,0,1,2-5 Miles,Pacific,36,1
11358,2,S,F,10000,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,36,1
11359,7,S,M,10000,0,0,Partial College,Manual,0,1,0-1 Miles,Pacific,37,1
11360,26,S,M,10000,0,0,Partial College,Manual,1,1,2-5 Miles,Pacific,37,1
11361,10,M,F,10000,0,0,High School,Manual,1,2,0-1 Miles,Pacific,38,0
11362,33,M,M,10000,0,0,High School,Manual,0,2,0-1 Miles,Pacific,37,0
11363,35,S,M,10000,0,0,High School,Manual,0,2,0-1 Miles,Pacific,37,1
11364,34,S,F,10000,1,1,High School,Manual,0,0,2-5 Miles,Pacific,35,1
11365,29,S,F,10000,1,1,High School,Manual,0,0,1-2 Miles,Pacific,36,1
11366,37,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,35,0
11367,12,M,M,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,36,0
11368,26,S,M,10000,1,1,High School,Manual,0,0,1-2 Miles,Pacific,36,1
11369,29,M,F,20000,0,0,Bachelors,Clerical,0,0,0-1 Miles,Pacific,37,0
11370,38,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,37,0
11371,26,M,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,37,0
11372,20,S,F,20000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Pacific,37,1
11373,135,M,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,71,0
11374,162,S,M,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,72,0
11375,240,M,M,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,72,0
11376,268,S,M,40000,1,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,72,0
11377,161,M,M,30000,4,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,54,0
11378,184,S,F,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,55,1
11379,214,M,M,10000,1,1,High School,Manual,1,1,2-5 Miles,Europe,55,1
11380,175,S,M,20000,2,0,Partial College,Manual,1,1,1-2 Miles,Europe,56,1
11381,249,M,F,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,56,1
11382,189,M,M,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,57,1
11383,206,M,F,30000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,55,0
11384,211,M,F,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,54,0
11385,279,S,M,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,55,0
11386,127,M,F,30000,3,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,54,0
11387,238,S,F,40000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,56,1
11388,279,M,M,40000,3,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,56,1
11389,130,S,M,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,45,0
11390,208,S,F,10000,1,1,High School,Manual,0,1,2-5 Miles,Europe,44,0
11391,135,S,F,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,44,0
11392,131,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,45,0
11393,182,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,46,0
11394,259,S,M,10000,2,2,High School,Manual,1,0,0-1 Miles,Europe,45,1
11395,118,S,F,30000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,44,1
11396,175,M,M,10000,2,2,High School,Manual,0,1,0-1 Miles,Europe,45,0
11397,197,S,F,20000,0,0,Partial College,Manual,0,1,0-1 Miles,Europe,46,0
11398,261,S,M,30000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,46,1
11399,202,S,F,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,46,0
11400,251,S,M,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,46,1
11401,204,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,46,1
11402,183,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,45,1
11403,179,S,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,46,1
11404,133,S,F,10000,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,63,0
11405,143,S,F,10000,3,0,Partial College,Manual,0,2,0-1 Miles,Europe,63,0
11406,199,M,F,20000,2,0,Partial College,Manual,1,1,2-5 Miles,Europe,63,1
11407,170,M,M,20000,2,0,Partial College,Manual,1,1,0-1 Miles,Europe,63,0
11408,257,M,M,10000,2,1,High School,Manual,0,2,0-1 Miles,Europe,62,0
11409,208,S,F,10000,2,2,High School,Manual,1,1,0-1 Miles,Europe,47,1
11410,201,M,M,20000,1,1,Partial College,Manual,1,0,2-5 Miles,Europe,47,1
11411,121,M,M,80000,3,2,Partial College,Professional,0,1,2-5 Miles,Europe,61,0
11412,121,S,F,80000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,61,1
11413,238,M,F,80000,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,61,1
11414,241,S,M,80000,4,2,Partial College,Professional,1,1,10+ Miles,Europe,61,1
11415,127,S,M,90000,5,0,Partial College,Professional,0,2,10+ Miles,Europe,71,0
11416,185,M,F,60000,3,1,Partial High School,Skilled Manual,1,4,2-5 Miles,Europe,70,1
11417,222,M,F,70000,5,1,High School,Professional,1,2,10+ Miles,Europe,70,1
11418,160,S,M,90000,5,0,Partial College,Professional,0,2,10+ Miles,Europe,70,0
11419,273,M,M,150000,3,4,Graduate Degree,Management,1,4,0-1 Miles,Europe,70,0
11420,189,M,M,100000,2,3,Bachelors,Management,1,4,10+ Miles,Europe,69,1
11421,172,M,F,110000,3,4,Bachelors,Management,1,4,5-10 Miles,Europe,69,1
11422,268,M,M,170000,4,4,Bachelors,Management,1,3,5-10 Miles,Europe,69,1
11423,147,M,F,80000,4,2,Partial College,Professional,0,1,2-5 Miles,Europe,60,1
11424,164,M,F,80000,4,2,Partial College,Professional,1,2,10+ Miles,Europe,61,0
11425,184,M,F,90000,4,2,High School,Professional,1,2,10+ Miles,Europe,61,1
11426,156,M,M,110000,3,4,Bachelors,Management,1,4,10+ Miles,Europe,61,0
11427,168,M,F,110000,2,5,Partial College,Professional,1,2,10+ Miles,Europe,61,1
11428,173,S,F,120000,2,5,Bachelors,Management,1,2,10+ Miles,Europe,62,1
11429,218,M,M,80000,4,1,Partial College,Professional,1,2,10+ Miles,Europe,63,1
11430,155,M,F,90000,4,1,High School,Professional,1,2,10+ Miles,Europe,63,0
11431,120,M,M,110000,4,5,Partial College,Professional,1,2,10+ Miles,Europe,62,1
11432,206,M,F,80000,4,2,High School,Professional,1,2,10+ Miles,Europe,64,1
11433,224,M,M,80000,5,2,High School,Professional,0,2,2-5 Miles,Europe,64,1
11434,274,M,M,170000,5,5,Partial College,Professional,1,4,0-1 Miles,Europe,64,0
11435,168,S,F,100000,3,4,Partial College,Management,1,4,10+ Miles,Europe,65,0
11436,273,M,F,160000,3,5,Partial College,Management,0,4,10+ Miles,Europe,64,0
11437,190,M,M,90000,4,1,High School,Management,1,3,10+ Miles,Europe,65,0
11438,162,M,F,130000,4,5,High School,Management,1,4,0-1 Miles,Europe,65,0
11439,217,M,F,90000,4,1,High School,Management,0,3,5-10 Miles,Europe,67,1
11440,187,M,M,80000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,67,0
11441,192,M,F,90000,5,0,Partial High School,Skilled Manual,0,2,5-10 Miles,Europe,68,0
11442,224,M,M,90000,5,0,Partial High School,Skilled Manual,1,2,10+ Miles,Europe,67,0
11443,31,S,F,60000,0,0,Bachelors,Professional,0,4,2-5 Miles,Pacific,39,1
11444,32,M,F,70000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,39,1
11445,15,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,1
11446,5,S,F,70000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,1
11447,25,M,F,70000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,41,1
11448,35,S,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,1
11449,37,M,M,80000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,40,1
11450,28,S,M,130000,4,5,High School,Management,1,4,0-1 Miles,Pacific,39,1
11451,10,S,M,70000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,40,1
11452,21,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,1
11453,31,S,M,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11454,35,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,41,1
11455,36,M,M,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,41,1
11456,17,M,M,120000,5,5,Partial High School,Professional,1,4,10+ Miles,Pacific,41,1
11457,19,M,F,90000,0,0,Bachelors,Professional,1,3,10+ Miles,Pacific,42,1
11458,16,M,F,100000,0,5,High School,Management,1,2,10+ Miles,Pacific,42,0
11459,13,S,F,80000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11460,33,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,42,1
11461,6,S,M,90000,0,0,Bachelors,Professional,0,3,10+ Miles,Pacific,43,1
11462,8,M,F,110000,0,5,High School,Management,1,4,10+ Miles,Pacific,43,1
11463,28,M,F,110000,0,5,High School,Management,0,4,10+ Miles,Pacific,43,0
11464,38,M,M,90000,0,0,Bachelors,Professional,1,4,10+ Miles,Pacific,43,1
11465,23,M,M,90000,0,0,Bachelors,Professional,0,4,10+ Miles,Pacific,44,1
11466,6,M,M,150000,0,5,Partial High School,Management,1,4,10+ Miles,Pacific,44,0
11467,17,M,M,170000,1,5,Graduate Degree,Management,1,4,0-1 Miles,Pacific,45,0
11468,278,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,40,1
11469,278,S,M,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,42,0
11470,177,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,41,1
11471,207,S,F,30000,0,0,Partial College,Clerical,1,1,2-5 Miles,Europe,41,0
11472,24,S,M,60000,3,2,Bachelors,Professional,1,2,5-10 Miles,Pacific,52,1
11473,221,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,35,0
11474,265,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,35,0
11475,251,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,36,0
11476,241,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,40,0
11477,127,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,42,0
11478,218,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,42,0
11479,182,M,M,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
11480,224,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
11481,156,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,1-2 Miles,Europe,42,1
11482,272,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,43,1
11483,199,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,Europe,43,1
11484,171,S,M,40000,2,2,Partial College,Clerical,1,0,0-1 Miles,Europe,43,1
11485,237,M,M,40000,2,2,Partial College,Clerical,0,0,0-1 Miles,Europe,43,1
11486,117,S,F,10000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,44,0
11487,186,S,F,10000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,44,0
11488,256,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,43,1
11489,262,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,44,1
11490,217,S,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,0
11491,255,M,M,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,44,1
11492,115,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,43,1
11493,255,S,F,40000,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,44,1
11494,267,S,M,40000,2,2,Partial College,Clerical,1,0,1-2 Miles,Europe,45,1
11495,154,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,44,0
11496,272,S,M,40000,2,2,Partial College,Clerical,1,2,0-1 Miles,Europe,44,1
11497,261,S,F,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,44,0
11498,49,S,M,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,41,0
11499,311,S,M,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,40,0
11500,52,S,F,40000,0,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,40,0
11501,49,S,F,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,40,0
11502,63,S,M,40000,4,4,Partial College,Clerical,1,1,0-1 Miles,North America,40,0
11503,312,M,M,50000,1,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,84,0
11504,315,M,F,40000,1,0,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,84,0
11505,43,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,49,0
11506,60,S,M,60000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,49,0
11507,69,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,48,0
11508,626,S,F,60000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,49,0
11509,347,M,F,30000,1,0,Bachelors,Skilled Manual,1,1,5-10 Miles,North America,62,0
11510,54,M,M,30000,1,0,Bachelors,Skilled Manual,1,1,1-2 Miles,North America,62,0
11511,543,M,M,30000,1,0,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,62,0
11512,59,S,F,20000,3,0,Partial High School,Manual,1,2,1-2 Miles,North America,61,1
11513,62,S,F,20000,3,0,Partial High School,Manual,0,2,1-2 Miles,North America,60,1
11514,642,M,M,30000,1,0,High School,Clerical,1,1,2-5 Miles,North America,61,0
11515,301,M,F,30000,1,0,High School,Clerical,1,1,2-5 Miles,North America,61,1
11516,310,M,F,30000,1,0,High School,Clerical,1,1,2-5 Miles,North America,60,1
11517,355,M,F,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,61,0
11518,545,M,M,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,60,0
11519,49,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,60,0
11520,60,M,F,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,60,0
11521,644,M,F,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,59,0
11522,546,M,M,80000,5,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,59,1
11523,54,M,M,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,59,1
11524,374,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,0
11525,543,M,F,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,59,1
11526,70,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,1
11527,361,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,0
11528,325,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,1
11529,547,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,57,1
11530,54,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,0
11531,300,M,F,40000,1,0,Partial College,Clerical,1,1,0-1 Miles,North America,58,1
11532,634,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,0
11533,280,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,0
11534,337,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,1
11535,543,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,57,1
11536,322,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,57,1
11537,310,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,0-1 Miles,North America,57,1
11538,352,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,56,1
11539,311,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,1
11540,312,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,1
11541,547,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,56,1
11542,278,S,M,20000,1,1,Partial College,Manual,0,0,0-1 Miles,Europe,47,0
11543,201,M,F,20000,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,47,0
11544,127,M,M,30000,1,0,Bachelors,Clerical,1,0,1-2 Miles,Europe,47,0
11545,200,M,M,30000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,0
11546,189,M,F,30000,1,1,Bachelors,Clerical,1,0,2-5 Miles,Europe,47,1
11547,201,M,F,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,47,1
11548,230,S,M,40000,0,0,Graduate Degree,Clerical,1,0,0-1 Miles,Europe,46,1
11549,257,M,F,40000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,1
11550,263,S,F,40000,0,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,47,1
11551,215,S,M,10000,3,3,High School,Manual,1,1,0-1 Miles,Europe,48,0
11552,135,S,M,20000,1,1,Partial College,Manual,0,1,1-2 Miles,Europe,48,0
11553,266,M,F,20000,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,48,0
11554,224,S,F,10000,4,0,High School,Manual,1,2,0-1 Miles,Europe,88,0
11555,237,M,F,40000,1,0,Bachelors,Clerical,1,0,0-1 Miles,Europe,89,0
11556,271,M,M,20000,1,1,Partial College,Manual,1,1,2-5 Miles,Europe,48,0
11557,278,S,F,30000,1,1,Bachelors,Clerical,0,0,1-2 Miles,Europe,48,0
11558,276,S,M,30000,1,1,Bachelors,Clerical,0,0,0-1 Miles,Europe,48,0
11559,161,S,M,30000,1,1,Bachelors,Clerical,0,1,0-1 Miles,Europe,47,0
11560,248,S,F,30000,1,1,Bachelors,Clerical,0,1,1-2 Miles,Europe,48,0
